text,label,label_name
the absolute worst part of my job is the fact that i have to call people on the phone :|,not-sarcastic,0
You know the wolves match is boring when you're talking with your mate about the best way to wire up his new shed!,sarcastic,1
Last night I wanted a quesadilla so bad but I ate salad. Now though??? My time has come. I am eating a quesadilla.,not-sarcastic,0
"The best part of going out, is waking up at 2PM the next morning wondering whether you're dead or not and what day it is. 😂😳😀",sarcastic,1
This weekend I hit a delivery biker with a car door and my Uber score still increased 🏅,not-sarcastic,0
"If you have to announce that you treat women right, I am inclined to believe the exact opposite.",not-sarcastic,0
"Hindsight is a wonderful thing, but surely the head hochos at EFL, FA, UEFA, FIFA should've cut some matches when starting the season a month late- No need for so many European ties with 2 legs, International friendlies nor League Cup. So many injuries already- many more to come.",not-sarcastic,0
The sign of spinelessness: complaining to someone having a call on a bus as they're getting off. Was the person on the phone a woman alone? Of course she was. Was the person complaining an older man? Of course he was. Did I yell at him? Of course I did. Speak out for justice. ✊,not-sarcastic,0
Pernille deserves better,not-sarcastic,0
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,sarcastic,1
2021 is for your washer and dryer just becoming one appliance,not-sarcastic,0
@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,not-sarcastic,0
"My new favorite thing to do while teaching this insect ecology course is to make a stupid mistake, like posting the wrong zoom link or uploading the wrong assignment, and then say""can you believe I almost have my PhD??"" to my students. They cannot, folks.",not-sarcastic,0
CLB cover art makes me want to pound my knees with a hammer.,sarcastic,1
"@meganlcook Cook them down with a bunch of olive oil or butter, serve on nice toast with goat cheese or feta and a fried egg. (I'm told pancetta is also a nice addition!)",not-sarcastic,0
need disney to greenlight percy jackson rn,not-sarcastic,0
Nothing worse than seeing one of your best friends cry😪,not-sarcastic,0
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",sarcastic,1
Brother's off on a night out and I've gone to bed cos I feel exhausted and sick.... excellent 👍🏻,sarcastic,1
"The little girl next door just dashed across the garden shouting, ""I've got to put my mermaid tail on."" Humbled by both her wardrobe and her sense of purpose.",not-sarcastic,0
RIP John Hughes,not-sarcastic,0
"i came to a revelation today and was finally honest with myself about what i want to do with my life, super proud of me right now",not-sarcastic,0
"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!",not-sarcastic,0
You know you live in a city when you refer to crumbs as “roach snacks.”,not-sarcastic,0
Only food can turn this day around,not-sarcastic,0
IF ONLY PEOPLE WOULD RAKE THE FORESTS. #Debate2020,sarcastic,1
i went outside today and suddenly my depression is cured,sarcastic,1
"It was almost 70 degrees today but no, global warming doesn't exist 😒",sarcastic,1
Only positive of sitting in traffic for over an hour is catching people picking their noses in the cars next to you. Current count: 4,not-sarcastic,0
my professor has been fighting with his dog most of class lmao,not-sarcastic,0
Just disposed of a dead opossum. Good morning!,sarcastic,1
i bought this cute ass animal crossing pin from @cosmokii and they sent an extra pin for free 🥺 https://t.co/JJSE4QvP2C,not-sarcastic,0
"Piers Morgan getting grief for his comments on silver and bronze medals.

But, ask the average person to name 10 British Olympians and they’ll rattle off 10 gold medalists.",not-sarcastic,0
"Happy Trans Visibility Day all my beautiful, strong, and sexy trans peeps!! We are unapologetically ourselves 💜",not-sarcastic,0
"Listen if you can’t laugh at “badly sprained your ankle doing a Mamma Mia themed Zumba video alone in your apartment in year two of a global pandemic and are now on bed rest for a week”, what can you laugh at",not-sarcastic,0
Really looking forward to the day when all my calls/texts don't involve depressing updates. #cancersucks,not-sarcastic,0
as much as i like being home i miss my uni pals and messing around in the kitchen at 2am,not-sarcastic,0
It's absolutely wild to me that adults spend the whole weekend not having to think about school,not-sarcastic,0
"@ownyourowndata @Algorandd Be nice to add more to my pot, maybe one day i can give some away.. #Algorand",not-sarcastic,0
new EP out in 15 minutes 😯,not-sarcastic,0
"everyone gets all hyped about ancient debris, but where's my modern debris?",not-sarcastic,0
Why do we apologize when we get emotional as if no other humans ever get emotional too? Why have we learned to say sorry for a very normal and innate thing!?,not-sarcastic,0
Just forced myself to go to class and spilt hot coffee in my lap while driving. How’s your day going? 😅,not-sarcastic,0
who needs an alarm when u can have the low rumbling voice of a stranger to wake u up in the morning 🥰,sarcastic,1
@TheWiganRunner @EmpireCinemas There are so many films I want to see atm! This would be amazing 🙌,not-sarcastic,0
"just asked a patient if she'd like to schedule for the same time next week and she said ""no, but it was nice meeting you.""

well.... fair enough 😅",not-sarcastic,0
"New doctor: sexual preference?

Me: what are my options?",not-sarcastic,0
"You don't realize how much you need the homies until you get back together after a couple years. 

Gotta get out of your thoughts and comfort zone sometimes and just exist with the real ones.",not-sarcastic,0
"“Americans weren’t meant to be quarantined! Open up the states! Let us free!”
This. This is what brings into perspective the fact that 10,000 years of civilization is a fraction of a blink in evolutionary time. Ignorance is as tenacious as wisdom teeth.",not-sarcastic,0
people in london are always asking me for directions !! i am as lost as you !!!!!,not-sarcastic,0
"@benshapiro it’s true, every time my little cousins put on their masks they choke to death and have to be revived. it’s very stressful for us.",sarcastic,1
love waking up in a panic 🥴🥴,sarcastic,1
"watching fleabag for the first time and y'all weren't lying. Hot Priest is, indeed, hot",not-sarcastic,0
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,sarcastic,1
Not Noah trending in auto racing cause Hamilton thought he parted the Red Sea 😭😭😭😭😭,not-sarcastic,0
"@LASTEXITshirts That John Carpenter 📼 selection T is pure class. Yes, I'll take that one, please ♥️",not-sarcastic,0
After far too long I’m finally going to the theatre and I CANT BLOODY WAIT,not-sarcastic,0
bring back theme songs!!!,not-sarcastic,0
"me: revises cells + other general biology stuff
edexcel: ""i want a fit summer bod, get them to tell me how i get one""
#EdexcelBiology #Gcses2018",sarcastic,1
Having a bad week but what else is new!! At least I finally got paid 💕😭,sarcastic,1
"When you find out someone you sat next to for a half hour meeting tested positive for COVID but no one told you. So you measure with the principal and were within 6 ft, but they don’t count you as a close contact because they don’t want you out 😬 #education",not-sarcastic,0
I think i’m addicted to dead by daylight,not-sarcastic,0
I don’t want to see makeup reviews of a brand new mascara. Show me the 20th time you’ve worn it. Even the worst mascara looks good when it’s fresh.,not-sarcastic,0
yeah your girl is fine but does she pass out while giving blood,sarcastic,1
. @atptour The wearing and non-wearing of face masks by support team and family of players at ATP events is shockingly bad and setting a really poor example to anyone watching. Is it within your remit to encourage or enforce better adherence to effective face mask wearing?,not-sarcastic,0
Meh…Drakes album. Don’t feel like there’s a song on there that I wanna listen to twice. Maybe it will grow on me 🤷🏼‍♀️,not-sarcastic,0
Wow how do y’all watch basketball just a bunch of dudes running around and bouncing a ball what a snore fest,not-sarcastic,0
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",not-sarcastic,0
it's too bad i forgot how to play my clarinet so close to my recital,sarcastic,1
I'm the highest I'll ever be on 420 in my life! I'm on an airplane duh,sarcastic,1
Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them 🥴,not-sarcastic,0
Las Iguanas 👌😍🍷🍴,not-sarcastic,0
also if u met dream on hypixel.. congrats ! im not jealous at all haha im totally normal haha Good For You .. haha,sarcastic,1
crying on the toilet,not-sarcastic,0
@ky3onidas__ @OMLLJC they probably filled in the ground with something too dense for the roots to get into. clay or something like that,not-sarcastic,0
"So much hate on Russia in #Eurovision it's actually hilarious, huge change from previous years. I love the political aspect of this contest",not-sarcastic,0
i just deleted every tweet from beyond this year because connor wouldnt stop asking for my cringy ass twitter damn,not-sarcastic,0
"It would be a real shame if people shared this around and filled it with fake info. People should definitely not do that 😉
https://t.co/Px7dYqjh3I",sarcastic,1
"Love the people in my life, no matter what I go through, anytime I need to talk they’re always there to listen ❤️",not-sarcastic,0
